ram_fit,storage_fit,cpu_cores_fit,cpu_clock_fit,tpm_fit,secure_boot_fit,compatible,asset_id,os_id
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0384,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,win10
2.0,2.0,2.0,2.0,0.15,0.15,0,PC-0385,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0385,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,win10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0386,debian13
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,win10
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,win11
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,ubuntu2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,ubuntu2204
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,kubuntu2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,xubuntu2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,lubuntu2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,ubuntu-mate2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,ubuntu-budgie2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,ubuntu-studio2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,edubuntu2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,ubuntu-unity2404
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,linuxmint22
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,debian12
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,fedora42
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,opensuse-leap
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,opensuse-tw
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,arch
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,manjaro
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,endeavouros
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,garuda
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,cachyos
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,gentoo
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,void
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,nixos
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,alpine
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,solus
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,mx
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,antix
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,puppy
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,tinycore
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,bodhi
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,peppermint
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,q4os
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,deepin
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,zorin17
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,elementary8
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,popos
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,kdeneon
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,kali
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,parrot
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,blackarch
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,tails
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,whonix
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,freebsd
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,openbsd
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,netbsd
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,ghostbsd
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,truenascore
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,truenasscale
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,proxmox
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,esxi
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,xcpng
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,rpios
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,chromeosflex
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,alma9
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,rocky9
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,oracle9
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,rhel9
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,centosstream10
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,amazlinux2023
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,azurelinux
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,photon
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,openmandriva
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,mageia
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,pclinuxos
2.0,2.0,1.0,2.0,1.0,1.0,1,PC-0387,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,win10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0388,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,win10
1.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0389,popos
